gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1951967151	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082247	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella modularis		SPECIES	Prunella modularis (Linnaeus, 1758)	Prunella modularis		NL	Domburg - Strand / Boulevard	Zeeland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.55	3.45	5000.0						2014-10-10T00:00:00Z	10	10	2014	5231763	5231763	HUMAN_OBSERVATION		Observations	OBS.89082247				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T22:36:44.577Z		
1951967152	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082219	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Crataegus	Crataegus monogyna		SPECIES	Crataegus monogyna Jacq.	Crataegus monogyna		NL	Domburg - Strand / Boulevard	Zeeland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.55	3.45	5000.0						2014-10-10T00:00:00Z	10	10	2014	9220780	9220780	HUMAN_OBSERVATION		Observations	OBS.89082219				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T18:53:19.762Z		
1951967153	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082246	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Lycium	Lycium barbarum		SPECIES	Lycium barbarum L.	Lycium barbarum		NL	Domburg - Strand / Boulevard	Zeeland		51	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.55	3.45	5000.0						2014-10-10T00:00:00Z	10	10	2014	2928835	2928835	HUMAN_OBSERVATION		Observations	OBS.89082246				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T23:37:00.230Z		
1951967154	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082235	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Jacobaea	Jacobaea vulgaris		SPECIES	Jacobaea vulgaris Gaertn.	Jacobaea vulgaris		NL	Domburg - Strand / Boulevard	Zeeland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.55	3.45	5000.0						2014-10-10T00:00:00Z	10	10	2014	5388602	5388602	HUMAN_OBSERVATION		Observations	OBS.89082235				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T21:21:52.673Z		
1951967155	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082560	Animalia	Chordata	Aves	Coraciiformes	Alcedinidae	Alcedo	Alcedo atthis		SPECIES	Alcedo atthis (Linnaeus, 1758)	Alcedo atthis		NL	Diemen - Vijfhoek	Noord-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.3	5.0	5000.0						2014-10-10T00:00:00Z	10	10	2014	2475532	2475532	HUMAN_OBSERVATION		Observations	OBS.89082560				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T15:30:29.955Z		
1951967156	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082633	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Lycaena	Lycaena phlaeas		SPECIES	Lycaena phlaeas (Linnaeus, 1761)	Lycaena phlaeas		NL	Orvelterzand	Drenthe		2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.85	6.65	5000.0						2014-10-10T00:00:00Z	10	10	2014	1929697	1929697	HUMAN_OBSERVATION		Observations	OBS.89082633				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T00:25:44.774Z		
1951967157	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082237	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Bromus	Bromus sterilis		SPECIES	Anisantha sterilis (L.) Nevski	Anisantha sterilis		NL	Domburg - Strand / Boulevard	Zeeland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.55	3.45	5000.0						2014-10-10T00:00:00Z	10	10	2014	2703648	2703647	HUMAN_OBSERVATION		Observations	OBS.89082237				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T15:57:01.601Z		
1951967158	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082461	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columba	Columba palumbus		SPECIES	Columba palumbus Linnaeus, 1758	Columba palumbus		NL	Texel - Koogerveld	Noord-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.05	4.75	5000.0						2014-10-10T00:00:00Z	10	10	2014	2495455	2495455	HUMAN_OBSERVATION		Observations	OBS.89082461				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T17:46:39.435Z		
1951967159	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082410	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas clypeata		SPECIES	Spatula clypeata (Linnaeus, 1758)	Spatula clypeata		NL	Texel - Robbenjager	Noord-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.15	4.85	5000.0						2014-10-10T00:00:00Z	10	10	2014	8332393	2498089	HUMAN_OBSERVATION		Observations	OBS.89082410				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T02:52:04.062Z		
1951967160	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082262	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Sagina	Sagina procumbens		SPECIES	Sagina procumbens L.	Sagina procumbens		NL	Domburg	Zeeland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.55	3.45	5000.0						2014-10-10T00:00:00Z	10	10	2014	3085402	3085402	HUMAN_OBSERVATION		Observations	OBS.89082262				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T02:50:06.376Z		
1951967161	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/890819	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Persicaria	Persicaria hydropiper		SPECIES	Persicaria hydropiper (L.) Spach	Persicaria hydropiper		NL	Twickelerbosch / Kasteel Twickel	Overijssel		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.25	6.7	5000.0						1988-07-01T00:00:00Z	1	7	1988	8323622	8323622	HUMAN_OBSERVATION		Observations	OBS.890819				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T01:12:21.053Z		
1951967162	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082330	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Oenanthe	Oenanthe isabellina		SPECIES	Oenanthe isabellina (Temminck, 1829)	Oenanthe isabellina		NL	Maasvlakte - Luzerneveld	Zuid-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.95	4.0	5000.0						2014-10-10T00:00:00Z	10	10	2014	5231245	5231245	HUMAN_OBSERVATION		Observations	OBS.89082330				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T00:44:04.541Z		
1951967163	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082352	Animalia	Chordata	Aves	Galliformes	Phasianidae	Phasianus	Phasianus colchicus		SPECIES	Phasianus colchicus Linnaeus, 1758	Phasianus colchicus		NL	Texel - Eierland - Zanddijk - zuid	Noord-Holland		3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.1	4.8	5000.0						2014-10-10T00:00:00Z	10	10	2014	9752149	9752149	HUMAN_OBSERVATION		Observations	OBS.89082352				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T21:57:00.832Z		
1951967164	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082415	Animalia	Chordata	Aves	Gruiformes	Rallidae	Fulica	Fulica atra		SPECIES	Fulica atra Linnaeus, 1758	Fulica atra		NL	Texel - Robbenjager	Noord-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.15	4.85	5000.0						2014-10-10T00:00:00Z	10	10	2014	2474377	2474377	HUMAN_OBSERVATION		Observations	OBS.89082415				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T20:42:03.450Z		
1951967165	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082232	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Sonchus	Sonchus oleraceus		SPECIES	Sonchus oleraceus L.	Sonchus oleraceus		NL	Domburg - Strand / Boulevard	Zeeland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.55	3.45	5000.0						2014-10-10T00:00:00Z	10	10	2014	8228544	8228544	HUMAN_OBSERVATION		Observations	OBS.89082232				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T23:19:37.366Z		
1951967166	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082299	Animalia	Chordata	Aves	Podicipediformes	Podicipedidae	Podiceps	Podiceps cristatus		SPECIES	Podiceps cristatus (Linnaeus, 1758)	Podiceps cristatus		NL	Veessen - Welsumerwaard noord	Gelderland		5	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.35	6.05	5000.0						2014-10-10T00:00:00Z	10	10	2014	2482054	2482054	HUMAN_OBSERVATION		Observations	OBS.89082299				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T02:09:34.485Z		
1951967167	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082291	Animalia	Chordata	Aves	Pelecaniformes	Ardeidae	Ardea	Ardea alba		SPECIES	Ardea alba Linnaeus, 1758	Ardea alba		NL	Papekop - Polder Ruige Weide	Utrecht		2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.0	4.8	5000.0						2014-10-09T00:00:00Z	9	10	2014	9752617	9752617	HUMAN_OBSERVATION		Observations	OBS.89082291				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T16:12:18.684Z		
1951967168	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082392	Animalia	Chordata	Aves	Pelecaniformes	Ardeidae	Ardea	Ardea cinerea		SPECIES	Ardea cinerea Linnaeus, 1758	Ardea cinerea		NL	Texel - Roggesloot	Noord-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.15	4.85	5000.0						2014-10-10T00:00:00Z	10	10	2014	9797180	9797180	HUMAN_OBSERVATION		Observations	OBS.89082392				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T15:58:23.943Z		
1951967169	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89081889	Animalia	Chordata	Aves	Falconiformes	Falconidae	Falco	Falco tinnunculus		SPECIES	Falco tinnunculus Linnaeus, 1758	Falco tinnunculus		NL	Kwelders Hornhuisterpolder	Groningen		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.35	6.3	5000.0						2014-10-10T00:00:00Z	10	10	2014	9616058	9616058	HUMAN_OBSERVATION		Observations	OBS.89081889				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T18:39:15.693Z		
1951967170	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082158	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Platalea	Platalea leucorodia		SPECIES	Platalea leucorodia Linnaeus, 1758	Platalea leucorodia		NL	Vlieland - Westerveld Sovon telgebied	Friesland		20	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.25	5.05	5000.0						2014-10-10T00:00:00Z	10	10	2014	2480801	2480801	HUMAN_OBSERVATION		Observations	OBS.89082158				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T01:36:29.817Z		
1951967171	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082409	Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus inornatus		SPECIES	Phylloscopus inornatus (Blyth, 1842)	Phylloscopus inornatus		NL	Texel - Robbenjager	Noord-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.15	4.85	5000.0						2014-10-10T00:00:00Z	10	10	2014	2493095	2493095	HUMAN_OBSERVATION		Observations	OBS.89082409				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T23:48:55.261Z		
1951967172	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082292	Animalia	Chordata	Aves	Pelecaniformes	Ardeidae	Ardea	Ardea alba		SPECIES	Ardea alba Linnaeus, 1758	Ardea alba		NL	Reeuwijk (voormalige gemeente) 	Zuid-Holland		14	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.0	4.8	5000.0						2014-10-09T00:00:00Z	9	10	2014	9752617	9752617	HUMAN_OBSERVATION		Observations	OBS.89082292				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T16:12:19.342Z		
1951967173	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082302	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anser	Anser anser		SPECIES	Anser anser (Linnaeus, 1758)	Anser anser		NL	Veessen - Welsumerwaard noord	Gelderland		250	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.35	6.05	5000.0						2014-10-10T00:00:00Z	10	10	2014	2498036	2498036	HUMAN_OBSERVATION		Observations	OBS.89082302				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T15:53:46.938Z		
1951967174	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/890821	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Persicaria	Persicaria lapathifolia		SPECIES	Persicaria lapathifolia (L.) Gray	Persicaria lapathifolia		NL	Ypelo - Ypeloweg e.o.	Overijssel		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.3	6.6	5000.0						1988-07-01T00:00:00Z	1	7	1988	2889262	2889262	HUMAN_OBSERVATION		Observations	OBS.890821				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T01:12:33.919Z		
1951967175	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082264	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pararge	Pararge aegeria		SPECIES	Pararge aegeria (Linnaeus, 1758)	Pararge aegeria		NL	Domburg	Zeeland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.55	3.45	5000.0						2014-10-10T00:00:00Z	10	10	2014	8049830	8049830	HUMAN_OBSERVATION		Observations	OBS.89082264				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T00:54:46.067Z		
1951967176	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082437	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Vanessa	Vanessa atalanta		SPECIES	Vanessa atalanta (Linnaeus, 1758)	Vanessa atalanta		NL	Almere - Randstad	Flevoland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.35	5.2	5000.0						2014-10-10T00:00:00Z	10	10	2014	1898286	1898286	HUMAN_OBSERVATION		Observations	OBS.89082437				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T00:26:21.781Z		
1951967177	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/890820	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Persicaria	Persicaria hydropiper		SPECIES	Persicaria hydropiper (L.) Spach	Persicaria hydropiper		NL	Twickelerbosch / Kasteel Twickel	Overijssel		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.25	6.7	5000.0						1988-07-01T00:00:00Z	1	7	1988	8323622	8323622	HUMAN_OBSERVATION		Observations	OBS.890820				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T01:12:21.681Z		
1951967178	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082196	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Glechoma	Glechoma hederacea		SPECIES	Glechoma hederacea L.	Glechoma hederacea		NL	Domburg - Strand / Boulevard	Zeeland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.55	3.45	5000.0						2014-10-10T00:00:00Z	10	10	2014	2926557	2926557	HUMAN_OBSERVATION		Observations	OBS.89082196				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T20:39:44.576Z		
1951967179	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082213	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Sonchus	Sonchus arvensis		SPECIES	Sonchus arvensis L.	Sonchus arvensis		NL	Domburg - Strand / Boulevard	Zeeland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.55	3.45	5000.0						2014-10-10T00:00:00Z	10	10	2014	3105813	3105813	HUMAN_OBSERVATION		Observations	OBS.89082213				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T02:51:50.394Z		
1951967180	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082328	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Issoria	Issoria lathonia		SPECIES	Issoria lathonia (Linnaeus, 1758)	Issoria lathonia		NL	Weert - Telpost Loozerheide, Boshoverheide	Limburg		2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.2	5.6	5000.0						2014-10-04T00:00:00Z	4	10	2014	1905383	1905383	HUMAN_OBSERVATION		Observations	OBS.89082328				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T21:47:49.162Z		
1951967181	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082138	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Oenanthe	Oenanthe oenanthe		SPECIES	Oenanthe oenanthe (Linnaeus, 1758)	Oenanthe oenanthe		NL	Texel - Robbenjager	Noord-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.15	4.85	5000.0						2014-10-10T00:00:00Z	10	10	2014	5231240	5231240	HUMAN_OBSERVATION		Observations	OBS.89082138				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T21:22:15.107Z		
1951967182	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89081991	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Lycaena	Lycaena phlaeas		SPECIES	Lycaena phlaeas (Linnaeus, 1761)	Lycaena phlaeas		NL	Amsterdamse Waterleidingduinen - Oost	Noord-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.3	4.5	5000.0						2014-10-10T00:00:00Z	10	10	2014	1929697	1929697	HUMAN_OBSERVATION		Observations	OBS.89081991				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T00:25:44.256Z		
1951967183	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082303	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anser	Anser albifrons		SPECIES	Anser albifrons (Scopoli, 1769)	Anser albifrons		NL	Veessen - Welsumerwaard noord	Gelderland		150	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.35	6.05	5000.0						2014-10-10T00:00:00Z	10	10	2014	2498017	2498017	HUMAN_OBSERVATION		Observations	OBS.89082303				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T15:53:07.503Z		
1951967184	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082418	Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Troglodytes	Troglodytes troglodytes		SPECIES	Troglodytes troglodytes (Linnaeus, 1758)	Troglodytes troglodytes		NL	Texel - Robbenjager	Noord-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.15	4.85	5000.0						2014-10-10T00:00:00Z	10	10	2014	5231438	5231438	HUMAN_OBSERVATION		Observations	OBS.89082418				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T00:08:28.824Z		
1951967185	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082176	Animalia	Chordata	Aves	Passeriformes	Corvidae	Garrulus	Garrulus glandarius		SPECIES	Garrulus glandarius (Linnaeus, 1758)	Garrulus glandarius		NL	Domburg	Zeeland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.55	3.5	5000.0						2014-10-10T00:00:00Z	10	10	2014	5229493	5229493	HUMAN_OBSERVATION		Observations	OBS.89082176				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T20:47:16.194Z		
1951967186	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082265	Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus collybita		SPECIES	Phylloscopus collybita (Vieillot, 1817)	Phylloscopus collybita		NL	Domburg - Babelweg e.o.	Zeeland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.55	3.45	5000.0						2014-10-10T00:00:00Z	10	10	2014	2493091	2493091	HUMAN_OBSERVATION		Observations	OBS.89082265				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T22:00:43.462Z		
1951967187	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082216	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Oenothera			GENUS	Oenothera L.	Oenothera spec.		NL	Domburg - Strand / Boulevard	Zeeland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.55	3.45	5000.0						2014-10-10T00:00:00Z	10	10	2014	3188799		HUMAN_OBSERVATION		Observations	OBS.89082216				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T23:05:23.907Z		
1951967188	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89081883	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Oenanthe	Oenanthe oenanthe		SPECIES	Oenanthe oenanthe (Linnaeus, 1758)	Oenanthe oenanthe		NL	Lauwersmeer - Kustweg	Groningen		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.35	6.25	5000.0						2014-10-10T00:00:00Z	10	10	2014	5231240	5231240	HUMAN_OBSERVATION		Observations	OBS.89081883				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T21:22:10.680Z		
1951967189	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082239	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Alliaria	Alliaria petiolata		SPECIES	Alliaria petiolata (M.Bieb.) Cavara & Grande	Alliaria petiolata		NL	Domburg - Strand / Boulevard	Zeeland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.55	3.45	5000.0						2014-10-10T00:00:00Z	10	10	2014	5376075	5376075	HUMAN_OBSERVATION		Observations	OBS.89082239				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T15:23:13.863Z		
1951967190	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082241	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Polygonum	Polygonum aviculare		SPECIES	Polygonum aviculare L.	Polygonum aviculare		NL	Domburg - Strand / Boulevard	Zeeland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.55	3.45	5000.0						2014-10-10T00:00:00Z	10	10	2014	7821030	7821030	HUMAN_OBSERVATION		Observations	OBS.89082241				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T01:51:18.274Z		
1951967191	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/890822	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Persicaria	Persicaria lapathifolia		SPECIES	Persicaria lapathifolia (L.) Gray	Persicaria lapathifolia		NL	Hengelo - 't Genseler	Overijssel		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.25	6.75	5000.0						1988-07-01T00:00:00Z	1	7	1988	2889262	2889262	HUMAN_OBSERVATION		Observations	OBS.890822				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T01:12:34.461Z		
1951967192	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082214	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Leontodon	Leontodon saxatilis		SPECIES	Leontodon saxatilis Lam.	Leontodon saxatilis		NL	Domburg - Strand / Boulevard	Zeeland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.55	3.45	5000.0						2014-10-10T00:00:00Z	10	10	2014	3137517	3137517	HUMAN_OBSERVATION		Observations	OBS.89082214				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T23:04:33.693Z		
1951967193	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89081868	Animalia	Chordata	Aves	Pelecaniformes	Ardeidae	Ardea	Ardea alba		SPECIES	Ardea alba Linnaeus, 1758	Ardea alba		NL	Kwelders Hornhuisterpolder	Groningen		3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.35	6.3	5000.0						2014-10-10T00:00:00Z	10	10	2014	9752617	9752617	HUMAN_OBSERVATION		Observations	OBS.89081868				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T16:12:18.909Z		
1951967194	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89081954	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Clavulinaceae	Clavulina	Clavulina coralloides		SPECIES	Clavulina coralloides (L.) J.Schröt.	Clavulina coralloides		NL	Wassenaar - De Horsten	Zuid-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.1	4.4	5000.0						2014-10-10T00:00:00Z	10	10	2014	5249883	5249883	HUMAN_OBSERVATION		Observations	OBS.89081954				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T18:18:34.678Z		
1951967195	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082140	Animalia	Chordata	Aves	Falconiformes	Falconidae	Falco	Falco peregrinus		SPECIES	Falco peregrinus Tunstall, 1771	Falco peregrinus		NL	Texel - Eierland - Marthahoeve	Noord-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.1	4.85	5000.0						2014-10-10T00:00:00Z	10	10	2014	2481047	2481047	HUMAN_OBSERVATION		Observations	OBS.89082140				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T18:36:02.864Z		
1951967196	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89081956	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Melilotus	Melilotus officinalis		SPECIES	Melilotus officinalis Pall.	Melilotus officinalis		NL	's-Gravendeel - Polder De Mijl	Zuid-Holland		101	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.75	4.55	5000.0						2014-10-10T00:00:00Z	10	10	2014	2971024	2971024	HUMAN_OBSERVATION		Observations	OBS.89081956				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T00:44:26.486Z		
1951967197	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082311	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas clypeata		SPECIES	Spatula clypeata (Linnaeus, 1758)	Spatula clypeata		NL	Welsum - Katerstee	Overijssel		10	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.3	6.05	5000.0						2014-10-10T00:00:00Z	10	10	2014	8332393	2498089	HUMAN_OBSERVATION		Observations	OBS.89082311				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T02:52:04.088Z		
